Id,Secteur,Poste,Entreprise,Ville,Date_De_Publication,Lien,Experience,Contrat,Niveau_Etude,Annee,Competences
40488,Data Engineer,Data Engineer Senior,DataCorp,Casablanca,2024-08-20,https://linkedin.com/jobs/view/40488,5.0,CDD,Bac +5,2024,"Azure, GCP, Hadoop, NoSQL, SQL, Kubernetes, Data Pipelines"
48233,Financial Analyst,Financial Analyst Junior,FinanceX,Amsterdam,2024-02-25,https://linkedin.com/jobs/view/48233,4.0,CDD,Bac +5,2024,"Financial Modeling, Financial Statement Analysis, Financial Reporting, Risk Assessment, Excel, Forecasting, SQL"
89794,Data Engineer,Data Engineer Lead,CyberGuard,Berlin,2025-08-21,https://linkedin.com/jobs/view/89794,6.0,Alternance,Doctorat,2025,"MongoDB, Spark, AWS, Airflow, Docker, Python"
99162,Data Scientist,Data Scientist Intern,CloudWorks,San Francisco,2025-08-22,https://linkedin.com/jobs/view/99162,6.0,Freelance,Bac +2,2025,"NumPy, Data Mining, TensorFlow, Scikit-learn, Computer Vision, PyTorch, Machine Learning, Communication, Analytical Thinking"
24168,DevOps,DevOps Intern,RiskNet,Berlin,2024-11-25,https://linkedin.com/jobs/view/24168,2.0,Alternance,Doctorat,2024,"Python, Linux, Jenkins, Prometheus, AWS/Azure/GCP, Ansible, Bash, GitLab CI"
59857,Financial Analyst,Financial Analyst Junior,CloudVision,Casablanca,2023-10-24,https://linkedin.com/jobs/view/59857,1.0,CDI,Bac +2,2023,"SQL, Financial Modeling, Forecasting, Bloomberg Terminal, Excel, Financial Statement Analysis"
32823,Security Analyst,Security Analyst Lead,InnovateTech,San Francisco,2024-10-01,https://linkedin.com/jobs/view/32823,7.0,Alternance,Bac +2,2024,"Log Analysis, Security Frameworks, Risk Management, SIEM, Incident Response, Project Management"
86886,Data Analyst,Data Analyst Intern,CloudWorks,London,2025-11-20,https://linkedin.com/jobs/view/86886,6.0,CDI,Bac +2,2025,"ETL, Data Cleaning, Tableau, SQL, Business Intelligence, Statistical Analysis, Data Modeling, Data Visualization"
31056,Financial Analyst,Financial Analyst Lead,FinanceX,Lyon,2023-11-24,https://linkedin.com/jobs/view/31056,4.0,CDD,Master,2023,"SQL, Financial Statement Analysis, Financial Reporting, Excel, Bloomberg Terminal, Power BI, Forecasting, Problem Solving, Project Management"
77308,Data Scientist,Data Scientist Senior,CloudWorks,Berlin,2025-01-22,https://linkedin.com/jobs/view/77308,7.0,CDI,Bac +5,2025,"Big Data, PyTorch, Pandas, TensorFlow, Data Mining, Scikit-learn, Feature Engineering, SQL, Problem Solving"
35284,Software Engineer,Software Engineer Junior,CloudVision,Casablanca,2023-12-17,https://linkedin.com/jobs/view/35284,6.0,CDI,Bac +2,2023,"Java, Git, Cloud Computing, Agile, OOP, Unit Testing, Project Management, Time Management"
71611,Financial Analyst,Financial Analyst Lead,PythonTech,Lyon,2025-04-09,https://linkedin.com/jobs/view/71611,6.0,Alternance,Doctorat,2025,"SQL, Power BI, Risk Assessment, Budgeting, Financial Reporting, Forecasting, Financial Modeling, Valuation, Project Management, Teamwork"
96219,Cloud Engineer,Cloud Engineer Junior,CloudWorks,Casablanca,2025-05-25,https://linkedin.com/jobs/view/96219,5.0,Alternance,Bac +5,2025,"Docker, Terraform, IaC, Bash, Kubernetes, AWS, Linux, Python, Analytical Thinking, Time Management, Teamwork"
54369,Financial Analyst,Financial Analyst Junior,CyberGuard,San Francisco,2024-05-12,https://linkedin.com/jobs/view/54369,7.0,Alternance,Bac +3,2024,"Forecasting, SQL, Financial Reporting, Budgeting, Financial Statement Analysis, Teamwork"
12118,Software Engineer,Software Engineer Lead,AI Technologies,London,2024-03-01,https://linkedin.com/jobs/view/12118,6.0,CDD,Master,2024,"C#, Agile, Python, Design Patterns, Cloud Computing, Attention to Detail"
37425,Investment,Investment Intern,FinCorp,New York,2023-01-06,https://linkedin.com/jobs/view/37425,3.0,Freelance,Doctorat,2023,"Linux, CI/CD, REST API, Cloud Computing, Agile, C#, Scrum, Design Patterns, Problem Solving"
99742,Accounting,Accounting Senior,CyberGuard,London,2024-11-06,https://linkedin.com/jobs/view/99742,7.0,Freelance,Master,2024,"General Ledger, GAAP, Financial Reporting, Excel, Reconciliation"
22153,Network Engineer,Network Engineer Lead,DeepMind,London,2024-04-04,https://linkedin.com/jobs/view/22153,1.0,Freelance,Bac +3,2024,"VLAN, WAN, Routing, TCP/IP, Network Security, LAN"
87746,Machine Learning Engineer,Machine Learning Engineer Senior,DataBrains,San Francisco,2023-06-07,https://linkedin.com/jobs/view/87746,7.0,Alternance,Master,2023,"Kubernetes, MongoDB, SQL, Python, ETL, Hadoop"
32344,Financial Analyst,Financial Analyst Junior,CyberGuard,Lyon,2024-12-07,https://linkedin.com/jobs/view/32344,6.0,Alternance,Doctorat,2024,"Financial Statement Analysis, Valuation, Financial Reporting, Risk Assessment, Power BI, Forecasting"
48154,Data Scientist,Data Scientist Junior,PythonTech,Marrakesh,2023-06-03,https://linkedin.com/jobs/view/48154,3.0,Alternance,Doctorat,2023,"SQL, Machine Learning, Computer Vision, Scikit-learn, Python, Feature Engineering, Time Management, Communication"
35393,Data Engineer,Data Engineer Intern,RiskNet,Casablanca,2023-03-18,https://linkedin.com/jobs/view/35393,2.0,Freelance,Bac +3,2023,"GCP, NoSQL, Docker, Spark, ETL, Kubernetes, Python"
52905,Software Engineer,Software Engineer Junior,CloudWorks,London,2024-10-22,https://linkedin.com/jobs/view/52905,5.0,CDI,Master,2024,"Unit Testing, JavaScript, Scrum, Agile, Git, Microservices, OOP, C#"
50682,Risk Management,Risk Management Intern,FinCorp,New York,2024-09-04,https://linkedin.com/jobs/view/50682,5.0,CDD,Bac +3,2024,"Risk Assessment, Credit Risk, Market Risk, Operational Risk, Compliance, Risk Mitigation Strategies, Stress Testing, Basel III, Communication, Problem Solving, Time Management"
51107,Financial Analyst,Financial Analyst Lead,CloudWorks,Paris,2025-09-07,https://linkedin.com/jobs/view/51107,1.0,Stage,Bac +3,2025,"Financial Reporting, Risk Assessment, Valuation, SQL, Financial Statement Analysis, Excel, Budgeting, Financial Modeling, Communication"
97719,Investment,Investment Lead,SoftWare Solutions,Amsterdam,2024-02-07,https://linkedin.com/jobs/view/97719,2.0,CDD,Bac +5,2024,"Git, Scrum, CI/CD, Unit Testing, C#, Linux, Time Management"
49104,IT Manager,IT Manager Junior,AI Technologies,Lyon,2024-10-18,https://linkedin.com/jobs/view/49104,3.0,Freelance,Bac +2,2024,"ITIL, Strategic Planning, Risk Management, Business Relationship Management, Vendor Management, Service Delivery, Team Leadership, Budgeting, Project Management, Attention to Detail, Communication"
84458,Data Scientist,Data Scientist Intern,InnovateTech,San Francisco,2023-04-19,https://linkedin.com/jobs/view/84458,5.0,Freelance,Bac +3,2023,"TensorFlow, Pandas, Computer Vision, Big Data, SQL"
48528,Accounting,Accounting Lead,DataCorp,San Francisco,2023-12-06,https://linkedin.com/jobs/view/48528,5.0,Stage,Master,2023,"GAAP, Reconciliation, Financial Reporting, IFRS, Audit, Tax Accounting, Time Management"
91637,Data Engineer,Data Engineer Junior,RiskNet,Marrakesh,2023-05-22,https://linkedin.com/jobs/view/91637,5.0,Stage,Master,2023,"ETL, NoSQL, Airflow, Python, Spark, Hadoop, Attention to Detail"
17401,Accounting,Accounting Intern,CyberGuard,New York,2025-02-26,https://linkedin.com/jobs/view/17401,6.0,CDD,Bac +5,2025,"GAAP, General Ledger, Excel, ERP Systems, Reconciliation, Financial Analysis, Communication"
35559,Data Analyst,Data Analyst Intern,AI Technologies,Lyon,2024-02-11,https://linkedin.com/jobs/view/35559,6.0,CDI,Bac +3,2024,"Power BI, Data Cleaning, Python, Statistical Analysis, Tableau, SQL, Excel, Data Modeling, Analytical Thinking, Project Management"
13357,Business Intelligence,Business Intelligence Senior,CloudVision,New York,2024-06-16,https://linkedin.com/jobs/view/13357,2.0,Freelance,Bac +3,2024,"Unit Testing, Design Patterns, OOP, C#, Scrum, Microservices, Linux, CI/CD"
86211,Risk Management,Risk Management Intern,AI Technologies,Amsterdam,2025-06-13,https://linkedin.com/jobs/view/86211,7.0,Alternance,Bac +5,2025,"Stress Testing, Credit Risk, Compliance, Risk Mitigation Strategies, Regulatory Frameworks, Time Management, Analytical Thinking, Attention to Detail"
60690,Accounting,Accounting Senior,DataBrains,London,2025-06-14,https://linkedin.com/jobs/view/60690,4.0,CDI,Bac +5,2025,"General Ledger, IFRS, Tax Accounting, Reconciliation, Financial Reporting, Audit, GAAP, Excel, Communication"
63901,Accounting,Accounting Junior,AI Technologies,Berlin,2025-07-28,https://linkedin.com/jobs/view/63901,2.0,Freelance,Bac +5,2025,"Financial Analysis, Audit, Financial Reporting, Tax Accounting, General Ledger, GAAP, ERP Systems"
32804,Data Analyst,Data Analyst Junior,AI Technologies,Lyon,2023-02-24,https://linkedin.com/jobs/view/32804,1.0,CDD,Bac +5,2023,"Statistical Analysis, Tableau, Data Modeling, Business Intelligence, SQL, Teamwork"
19573,Risk Management,Risk Management Senior,FinanceX,Toronto,2025-04-21,https://linkedin.com/jobs/view/19573,4.0,Freelance,Bac +3,2025,"Operational Risk, Stress Testing, Risk Assessment, Regulatory Frameworks, Credit Risk, Teamwork"
18081,Accounting,Accounting Intern,FinCorp,Marrakesh,2023-11-22,https://linkedin.com/jobs/view/18081,5.0,Stage,Master,2023,"Tax Accounting, IFRS, General Ledger, Financial Analysis, Financial Reporting, Excel, Time Management, Project Management"
72475,Risk Management,Risk Management Lead,DataBrains,New York,2023-07-06,https://linkedin.com/jobs/view/72475,6.0,CDI,Master,2023,"Market Risk, Operational Risk, Regulatory Frameworks, Risk Mitigation Strategies, Basel III, Compliance, Time Management, Attention to Detail, Problem Solving"
93578,Data Analyst,Data Analyst Junior,CloudWorks,Paris,2023-09-23,https://linkedin.com/jobs/view/93578,7.0,CDD,Doctorat,2023,"Power BI, Business Intelligence, Statistical Analysis, Tableau, Data Cleaning, Data Visualization, Data Modeling, Excel, Problem Solving"
83958,Financial Analyst,Financial Analyst Senior,SoftWare Solutions,New York,2024-07-18,https://linkedin.com/jobs/view/83958,6.0,Freelance,Master,2024,"Forecasting, Power BI, Bloomberg Terminal, SQL, Excel, Attention to Detail"
10702,Data Scientist,Data Scientist Intern,AI Technologies,Marrakesh,2025-02-16,https://linkedin.com/jobs/view/10702,5.0,Alternance,Bac +3,2025,"Statistical Analysis, Jupyter, Big Data, Machine Learning, Scikit-learn, SQL, Communication"
97687,Accounting,Accounting Junior,PythonTech,Berlin,2023-07-28,https://linkedin.com/jobs/view/97687,3.0,CDI,Bac +3,2023,"Tax Accounting, General Ledger, ERP Systems, Reconciliation, Excel, IFRS, Financial Analysis, GAAP"
53312,Financial Analyst,Financial Analyst Lead,PythonTech,Amsterdam,2025-08-28,https://linkedin.com/jobs/view/53312,3.0,Freelance,Doctorat,2025,"Excel, Bloomberg Terminal, Risk Assessment, Financial Reporting, Financial Statement Analysis, Forecasting, Valuation, Financial Modeling, Teamwork, Analytical Thinking"
16283,Accounting,Accounting Junior,RiskNet,Amsterdam,2024-11-02,https://linkedin.com/jobs/view/16283,1.0,Alternance,Bac +5,2024,"Financial Reporting, Audit, General Ledger, Reconciliation, ERP Systems, Problem Solving"
70747,Accounting,Accounting Senior,CloudWorks,Lyon,2024-09-25,https://linkedin.com/jobs/view/70747,3.0,Stage,Bac +3,2024,"ERP Systems, Audit, Excel, Reconciliation, Tax Accounting, GAAP, Analytical Thinking, Teamwork, Communication"
22806,Accounting,Accounting Junior,DeepMind,Paris,2024-09-09,https://linkedin.com/jobs/view/22806,1.0,Freelance,Bac +3,2024,"GAAP, IFRS, General Ledger, Audit, Financial Analysis, Financial Reporting, Tax Accounting, Problem Solving, Communication, Analytical Thinking"
40661,Software Engineer,Software Engineer Senior,RiskNet,Marrakesh,2023-10-01,https://linkedin.com/jobs/view/40661,5.0,CDI,Master,2023,"Java, Microservices, Unit Testing, Agile, OOP, Python, Teamwork, Project Management"
86328,Finance,Finance Senior,InvestPlus,Marrakesh,2023-07-08,https://linkedin.com/jobs/view/86328,6.0,Freelance,Master,2023,"Financial Reporting, SAP, Oracle Financials, Forecasting, Risk Management"
19112,Machine Learning Engineer,Machine Learning Engineer Intern,DeepMind,San Francisco,2024-08-23,https://linkedin.com/jobs/view/19112,5.0,CDI,Bac +2,2024,"SQL, MongoDB, Python, Cassandra, Docker, Problem Solving, Teamwork"
20977,Python Developer,Python Developer Junior,RiskNet,San Francisco,2024-06-23,https://linkedin.com/jobs/view/20977,6.0,CDI,Bac +5,2024,"Django, Flask, ORM, AWS, Git, Pandas, SQL, Docker"
67311,IT Manager,IT Manager Senior,FinanceX,Amsterdam,2025-09-10,https://linkedin.com/jobs/view/67311,7.0,CDI,Bac +5,2025,"Team Leadership, Service Delivery, ITIL, Business Relationship Management, Risk Management, Project Management, Strategic Planning, Problem Solving, Project Management"
74068,Network Engineer,Network Engineer Senior,RiskNet,Casablanca,2023-03-16,https://linkedin.com/jobs/view/74068,2.0,Alternance,Bac +2,2023,"Network Monitoring, VLAN, Cisco, Troubleshooting, Switching, WAN"
c2b146aa-a8d7-47f5-90d1-747db9b276c1,Banque / Finance,Directeur Back Office,Bank Al Yousr,Casablanca,2025-06-20,https://www.rekrute.com/offre-emploi-directeur-back-office-recrutement-bank-al-yousr-casablanca-171479.html,10.0,CDI,Bac +5 Et Plus,2025,"REST API, Microservices, Java, Design Patterns, OOP, Communication"
52aa5dd2-3b8f-4e21-9266-9e797d0ecfa3,Banque / Finance,Chef De Projet Amoa,Bank Al Yousr,Casablanca,2025-06-20,https://www.rekrute.com/offre-emploi-chef-de-projet-amoa-recrutement-bank-al-yousr-casablanca-171017.html,3.0,CDI,Bac +5 Et Plus,2025,"OOP, REST API, Design Patterns, Cloud Computing, Unit Testing, Microservices, CI/CD"
5840307a-4fe1-48bb-b253-8a508fa0a603,Banque / Finance,Gestionnaire Clientèle (H/F),Attijariwafa Bank,Kénitra,2025-06-20,https://www.rekrute.com/offre-emploi-gestionnaire-clientele-hf-recrutement-attijariwafa-bank-kenitra-sidi-kacem-172588.html,1.0,Autre,Bac +3,2025,"CI/CD, REST API, Git, Cloud Computing, JavaScript, Java, Scrum, C#"
bb4c6ce5-e553-4b4b-a917-30a0ff2857aa,Banque / Finance,Responsable Relation Entreprises,Attijariwafa Bank,Casablanca,2025-06-19,https://www.rekrute.com/offre-emploi-responsable-relation-entreprises-recrutement-attijariwafa-bank-casablanca-172053.html,5.0,CDI,Bac +5 Et Plus,2025,"JavaScript, Linux, OOP, Scrum, Cloud Computing, Project Management, Time Management"
6f29950f-f672-4936-808a-819066f6116b,Banque / Finance,Responsable Sirh,Fondation Arrawaj,Rabat,2025-06-19,https://www.rekrute.com/offre-emploi-responsable-sirh-recrutement-fondation-arrawaj-rabat-171282.html,3.0,CDI,Bac +5 Et Plus,2025,"Python, Microservices, Cloud Computing, Scrum, C#, Unit Testing, Teamwork"
da7c16e8-45d9-42f4-be01-74d2d4f8bb80,Banque / Finance,Chargé De Clientèle Mohammedia,Bank Assafa,Mohammédia,2025-06-19,https://www.rekrute.com/offre-emploi-charge-de-clientele-mohammedia-recrutement-bank-assafa-mohammedia-172573.html,1.0,CDI,Bac +5 Et Plus,2025,"Agile, REST API, Java, Design Patterns, Unit Testing, C#, Cloud Computing, JavaScript, Analytical Thinking, Communication"
3f17c233-dea9-4cea-b6f6-5feae6e2be09,Banque / Finance,Contrôleur Financier Niveau Ii Senior (H/F),Saham Bank,Casablanca,2025-06-19,https://www.rekrute.com/offre-emploi-controleur-financier-niveau-ii-senior-hf-recrutement-saham-bank-casablanca-171036.html,1.0,CDI,Bac +5 Et Plus,2025,"Design Patterns, Git, Python, REST API, Java, Scrum, Project Management"
3a3acfb3-2358-4acd-ac9a-5875801f1dba,Banque / Finance,Market Risk Manager,Saham Bank,Casablanca,2025-06-19,https://www.rekrute.com/offre-emploi-market-risk-manager-recrutement-saham-bank-casablanca-171086.html,1.0,CDI,Bac +5 Et Plus,2025,"Service Delivery, IT Governance, Vendor Management, Risk Management, ITIL"
a5ff877b-0a5f-4e58-82e4-94ec54f4348b,Banque / Finance,Modélisateur Alm,Saham Bank,Casablanca,2025-06-19,https://www.rekrute.com/offre-emploi-modelisateur-alm-recrutement-saham-bank-casablanca-171087.html,3.0,CDI,Bac +5 Et Plus,2025,"Cloud Computing, Microservices, Java, Agile, Git, Python, Attention to Detail, Problem Solving"
6fc64ddb-b86e-4c54-b443-7250fc07c373,Banque / Finance,Contrôleur De Gestion Senior,Saham Bank,Casablanca,2025-06-19,https://www.rekrute.com/offre-emploi-controleur-de-gestion-senior-recrutement-saham-bank-casablanca-171088.html,3.0,CDI,Bac +5 Et Plus,2025,"Python, CI/CD, Cloud Computing, Linux, JavaScript, REST API"
3de88ffe-9175-48b8-a010-9ffaed9372bc,Banque / Finance,Chargé D'Affaires Corporate,Saham Bank,Casablanca,2025-06-19,https://www.rekrute.com/offre-emploi-charge-daffaires-corporate-recrutement-saham-bank-casablanca-171095.html,1.0,CDI,Bac +5 Et Plus,2025,"Linux, JavaScript, OOP, Design Patterns, C#, REST API, Problem Solving, Communication"
e7e3ddd6-dda8-4869-b5a9-169d5b23affe,Banque / Finance,Responsable Exploitation Itops- (H/F),Saham Bank,Casablanca,2025-06-19,https://www.rekrute.com/offre-emploi-responsable-exploitation-itops--hf-recrutement-saham-bank-casablanca-166030.html,10.0,CDI,Bac +5 Et Plus,2025,"C#, REST API, Linux, Git, Cloud Computing, Design Patterns"
e000c838-a633-48ce-97f7-6e28b330c3e3,Banque / Finance,Développeur Fullstack (H/F),Saham Bank,Casablanca,2025-06-19,https://www.rekrute.com/offre-emploi-developpeur-fullstack-hf-recrutement-saham-bank-casablanca-165722.html,1.0,CDI,Bac +5 Et Plus,2025,"Java, Git, Design Patterns, REST API, CI/CD"
8dcb1614-f48e-4283-a237-b8ffccbedb3e,Banque / Finance,Chef D'Agence Adjoint (H/F),Sorec,Berkane,2025-06-18,https://www.rekrute.com/offre-emploi-chef-dagence-adjoint-hf-recrutement-sorec-berkane-172548.html,1.0,CDI,Bac +2,2025,"Agile, Cloud Computing, C#, CI/CD, Linux, Problem Solving"
29e3e231-5446-41cc-a1e3-fc201db29c83,Banque / Finance,Administrateur Financier Et Rh,Orh Assessment,Casablanca,2025-06-18,https://www.rekrute.com/offre-emploi-administrateur-financier-et-rh-recrutement-orh-assessment-casablanca-172528.html,3.0,CDI,Bac +4,2025,"Design Patterns, OOP, REST API, Git, Python, C#, Java, Time Management"
081fad93-b857-46f6-96b6-db9196b51064,Banque / Finance,Télégestionnaire (H/F),Manpower Agences,Casablanca,2025-06-16,https://www.rekrute.com/offre-emploi-telegestionnaire-hf-recrutement-manpower-agences-casablanca-172445.html,1.0,Intérim,Bac +3,2025,"Python, Cloud Computing, Agile, Git, C#"
